testId,_inp_StaffType,_inp_WorkHour,_inp_Quality,_inp_Age,_out_Salary,_out_ExReward
2184,1,152,78,43,1637,FALSE
2185,1,152,78,44,1637,FALSE
2186,1,152,78,45,1637,FALSE
2187,1,152,78,46,1637,FALSE
2188,1,152,78,47,1637,FALSE
2189,1,152,78,48,1637,FALSE
2190,1,152,78,49,1637,FALSE
2191,1,152,78,50,1637,FALSE
2192,1,152,78,51,1637,FALSE
2193,1,152,78,52,1637,FALSE
2194,1,152,78,53,1637,FALSE
2195,1,152,78,54,1637,FALSE
2196,1,152,78,55,1637,FALSE
2197,1,152,78,56,1637,FALSE
2198,1,152,78,57,1637,FALSE
2199,1,152,78,58,1637,FALSE
2200,1,152,78,59,1637,TRUE
2201,1,152,78,60,1637,TRUE
2202,1,152,78,61,1637,TRUE
2203,1,152,78,62,1637,TRUE
2204,1,152,78,63,1637,TRUE
2205,1,152,78,64,1637,TRUE
2206,1,152,79,20,1637,FALSE
2207,1,152,79,21,1637,FALSE
2208,1,152,79,22,1637,FALSE
2209,1,152,79,23,1637,FALSE
2210,1,152,79,24,1637,FALSE
2211,1,152,79,25,1637,FALSE
2212,1,152,79,26,1637,FALSE
2213,1,152,79,27,1637,FALSE
2214,1,152,79,28,1637,FALSE
2215,1,152,79,29,1637,FALSE
2216,1,152,79,30,1637,FALSE
2217,1,152,79,31,1637,FALSE
2218,1,152,79,32,1637,FALSE
2219,1,152,79,33,1637,FALSE
2220,1,152,79,34,1637,FALSE
2221,1,152,79,35,1637,FALSE
2222,1,152,79,36,1637,FALSE
2223,1,152,79,37,1637,FALSE
2224,1,152,79,38,1637,FALSE
2225,1,152,79,39,1637,FALSE
2226,1,152,79,40,1637,FALSE
2227,1,152,79,41,1637,FALSE
2228,1,152,79,42,1637,FALSE
2229,1,152,79,43,1637,FALSE
2230,1,152,79,44,1637,FALSE
2231,1,152,79,45,1637,FALSE
2232,1,152,79,46,1637,FALSE
2233,1,152,79,47,1637,FALSE
2234,1,152,79,48,1637,FALSE
2235,1,152,79,49,1637,FALSE
2236,1,152,79,50,1637,FALSE
2237,1,152,79,51,1637,FALSE
2238,1,152,79,52,1637,FALSE
2239,1,152,79,53,1637,FALSE
2240,1,152,79,54,1637,FALSE
2241,1,152,79,55,1637,FALSE
2242,1,152,79,56,1637,FALSE
2243,1,152,79,57,1637,FALSE
2244,1,152,79,58,1637,FALSE
2245,1,152,79,59,1637,TRUE
2246,1,152,79,60,1637,TRUE
2247,1,152,79,61,1637,TRUE
2248,1,152,79,62,1637,TRUE
2249,1,152,79,63,1637,TRUE
2250,1,152,79,64,1637,TRUE
2251,1,152,80,20,1637,FALSE
2252,1,152,80,21,1637,FALSE
2253,1,152,80,22,1637,FALSE
2254,1,152,80,23,1637,FALSE
2255,1,152,80,24,1637,FALSE
2256,1,152,80,25,1637,FALSE
2257,1,152,80,26,1637,FALSE
2258,1,152,80,27,1637,FALSE
2259,1,152,80,28,1637,FALSE
2260,1,152,80,29,1637,FALSE
2261,1,152,80,30,1637,FALSE
2262,1,152,80,31,1637,FALSE
2263,1,152,80,32,1637,FALSE
2264,1,152,80,33,1637,FALSE
2265,1,152,80,34,1637,FALSE
2266,1,152,80,35,1637,FALSE
2267,1,152,80,36,1637,FALSE
2268,1,152,80,37,1637,FALSE
2269,1,152,80,38,1637,FALSE
2270,1,152,80,39,1637,FALSE
2271,1,152,80,40,1637,FALSE
2272,1,152,80,41,1637,FALSE
2273,1,152,80,42,1637,FALSE
2274,1,152,80,43,1637,FALSE
2275,1,152,80,44,1637,FALSE
2276,1,152,80,45,1637,FALSE
2277,1,152,80,46,1637,FALSE
2278,1,152,80,47,1637,FALSE
2279,1,152,80,48,1637,FALSE
2280,1,152,80,49,1637,FALSE
2281,1,152,80,50,1637,FALSE
2282,1,152,80,51,1637,FALSE
2283,1,152,80,52,1637,FALSE
2284,1,152,80,53,1637,FALSE
2285,1,152,80,54,1637,FALSE
2286,1,152,80,55,1637,FALSE
2287,1,152,80,56,1637,FALSE
2288,1,152,80,57,1637,FALSE
2289,1,152,80,58,1637,FALSE
2290,1,152,80,59,1637,TRUE
2291,1,152,80,60,1637,TRUE
2292,1,152,80,61,1637,TRUE
2293,1,152,80,62,1637,TRUE
2294,1,152,80,63,1637,TRUE
2295,1,152,80,64,1637,TRUE
2296,1,152,81,20,1637,FALSE
2297,1,152,81,21,1637,FALSE
2298,1,152,81,22,1637,FALSE
2299,1,152,81,23,1637,FALSE
2300,1,152,81,24,1637,FALSE
2301,1,152,81,25,1637,FALSE
2302,1,152,81,26,1637,FALSE
2303,1,152,81,27,1637,FALSE
2304,1,152,81,28,1637,FALSE
2305,1,152,81,29,1637,FALSE
2306,1,152,81,30,1637,FALSE
2307,1,152,81,31,1637,FALSE
2308,1,152,81,32,1637,FALSE
2309,1,152,81,33,1637,FALSE
2310,1,152,81,34,1637,FALSE
2311,1,152,81,35,1637,FALSE
2312,1,152,81,36,1637,FALSE
2313,1,152,81,37,1637,FALSE
2314,1,152,81,38,1637,FALSE
2315,1,152,81,39,1637,FALSE
2316,1,152,81,40,1637,FALSE
2317,1,152,81,41,1637,FALSE
2318,1,152,81,42,1637,FALSE
2319,1,152,81,43,1637,FALSE
2320,1,152,81,44,1637,FALSE
2321,1,152,81,45,1637,FALSE
2322,1,152,81,46,1637,FALSE
2323,1,152,81,47,1637,FALSE
2324,1,152,81,48,1637,FALSE
2325,1,152,81,49,1637,FALSE
2326,1,152,81,50,1637,FALSE
2327,1,152,81,51,1637,FALSE
2328,1,152,81,52,1637,FALSE
2329,1,152,81,53,1637,FALSE
2330,1,152,81,54,1637,FALSE
2331,1,152,81,55,1637,FALSE
2332,1,152,81,56,1637,FALSE
2333,1,152,81,57,1637,FALSE
2334,1,152,81,58,1637,FALSE
2335,1,152,81,59,1637,TRUE
2336,1,152,81,60,1637,TRUE
2337,1,152,81,61,1637,TRUE
2338,1,152,81,62,1637,TRUE
2339,1,152,81,63,1637,TRUE
2340,1,152,81,64,1637,TRUE
2341,1,152,82,20,1637,FALSE
2342,1,152,82,21,1637,FALSE
2343,1,152,82,22,1637,FALSE
2344,1,152,82,23,1637,FALSE
2345,1,152,82,24,1637,FALSE
2346,1,152,82,25,1637,FALSE
2347,1,152,82,26,1637,FALSE
2348,1,152,82,27,1637,FALSE
2349,1,152,82,28,1637,FALSE
2350,1,152,82,29,1637,FALSE
2351,1,152,82,30,1637,FALSE
2352,1,152,82,31,1637,FALSE
2353,1,152,82,32,1637,FALSE
2354,1,152,82,33,1637,FALSE
2355,1,152,82,34,1637,FALSE
2356,1,152,82,35,1637,FALSE
2357,1,152,82,36,1637,FALSE
2358,1,152,82,37,1637,FALSE
2359,1,152,82,38,1637,FALSE
2360,1,152,82,39,1637,FALSE
2361,1,152,82,40,1637,FALSE
2362,1,152,82,41,1637,FALSE
2363,1,152,82,42,1637,FALSE
2364,1,152,82,43,1637,FALSE
2365,1,152,82,44,1637,FALSE
2366,1,152,82,45,1637,FALSE
2367,1,152,82,46,1637,FALSE
2368,1,152,82,47,1637,FALSE
2369,1,152,82,48,1637,FALSE
2370,1,152,82,49,1637,FALSE
2371,1,152,82,50,1637,FALSE
2372,1,152,82,51,1637,FALSE
2373,1,152,82,52,1637,FALSE
2374,1,152,82,53,1637,FALSE
2375,1,152,82,54,1637,FALSE
2376,1,152,82,55,1637,FALSE
2377,1,152,82,56,1637,FALSE
2378,1,152,82,57,1637,FALSE
2379,1,152,82,58,1637,FALSE
2380,1,152,82,59,1637,TRUE
2381,1,152,82,60,1637,TRUE
2382,1,152,82,61,1637,TRUE
2383,1,152,82,62,1637,TRUE
2384,1,152,82,63,1637,TRUE
2385,1,152,82,64,1637,TRUE
2386,1,152,83,20,1637,FALSE
2387,1,152,83,21,1637,FALSE
2388,1,152,83,22,1637,FALSE
2389,1,152,83,23,1637,FALSE
2390,1,152,83,24,1637,FALSE
2391,1,152,83,25,1637,FALSE
2392,1,152,83,26,1637,FALSE
2393,1,152,83,27,1637,FALSE
2394,1,152,83,28,1637,FALSE
2395,1,152,83,29,1637,FALSE
2396,1,152,83,30,1637,FALSE
2397,1,152,83,31,1637,FALSE
2398,1,152,83,32,1637,FALSE
2399,1,152,83,33,1637,FALSE
2400,1,152,83,34,1637,FALSE
2401,1,152,83,35,1637,FALSE
2402,1,152,83,36,1637,FALSE
2403,1,152,83,37,1637,FALSE
2404,1,152,83,38,1637,FALSE
2405,1,152,83,39,1637,FALSE
2406,1,152,83,40,1637,FALSE
2407,1,152,83,41,1637,FALSE
2408,1,152,83,42,1637,FALSE
2409,1,152,83,43,1637,FALSE
2410,1,152,83,44,1637,FALSE
2411,1,152,83,45,1637,FALSE
2412,1,152,83,46,1637,FALSE
2413,1,152,83,47,1637,FALSE
2414,1,152,83,48,1637,FALSE
2415,1,152,83,49,1637,FALSE
2416,1,152,83,50,1637,FALSE
2417,1,152,83,51,1637,FALSE
2418,1,152,83,52,1637,FALSE
2419,1,152,83,53,1637,FALSE
2420,1,152,83,54,1637,FALSE
2421,1,152,83,55,1637,FALSE
2422,1,152,83,56,1637,FALSE
2423,1,152,83,57,1637,FALSE
2424,1,152,83,58,1637,FALSE
2425,1,152,83,59,1637,TRUE
2426,1,152,83,60,1637,TRUE
2427,1,152,83,61,1637,TRUE
2428,1,152,83,62,1637,TRUE
2429,1,152,83,63,1637,TRUE
2430,1,152,83,64,1637,TRUE
2431,1,152,84,20,1637,FALSE
2432,1,152,84,21,1637,FALSE
2433,1,152,84,22,1637,FALSE
2434,1,152,84,23,1637,FALSE
2435,1,152,84,24,1637,FALSE
2436,1,152,84,25,1637,FALSE
2437,1,152,84,26,1637,FALSE
2438,1,152,84,27,1637,FALSE
2439,1,152,84,28,1637,FALSE
2440,1,152,84,29,1637,FALSE
2441,1,152,84,30,1637,FALSE
2442,1,152,84,31,1637,FALSE
2443,1,152,84,32,1637,FALSE
2444,1,152,84,33,1637,FALSE
2445,1,152,84,34,1637,FALSE
2446,1,152,84,35,1637,FALSE
2447,1,152,84,36,1637,FALSE
2448,1,152,84,37,1637,FALSE
2449,1,152,84,38,1637,FALSE
2450,1,152,84,39,1637,FALSE
2451,1,152,84,40,1637,FALSE
2452,1,152,84,41,1637,FALSE
2453,1,152,84,42,1637,FALSE
2454,1,152,84,43,1637,FALSE
2455,1,152,84,44,1637,FALSE
2456,1,152,84,45,1637,FALSE
2457,1,152,84,46,1637,FALSE
2458,1,152,84,47,1637,FALSE
2459,1,152,84,48,1637,FALSE
2460,1,152,84,49,1637,FALSE
2461,1,152,84,50,1637,FALSE
2462,1,152,84,51,1637,FALSE
2463,1,152,84,52,1637,FALSE
2464,1,152,84,53,1637,FALSE
2465,1,152,84,54,1637,FALSE
2466,1,152,84,55,1637,FALSE
2467,1,152,84,56,1637,FALSE
2468,1,152,84,57,1637,FALSE
2469,1,152,84,58,1637,FALSE
2470,1,152,84,59,1637,TRUE
2471,1,152,84,60,1637,TRUE
2472,1,152,84,61,1637,TRUE
2473,1,152,84,62,1637,TRUE
2474,1,152,84,63,1637,TRUE
2475,1,152,84,64,1637,TRUE
2476,1,152,85,20,1637,FALSE
2477,1,152,85,21,1637,FALSE
2478,1,152,85,22,1637,FALSE
2479,1,152,85,23,1637,FALSE
2480,1,152,85,24,1637,FALSE
2481,1,152,85,25,1637,FALSE
2482,1,152,85,26,1637,FALSE
2483,1,152,85,27,1637,FALSE
2484,1,152,85,28,1637,FALSE
2485,1,152,85,29,1637,FALSE
2486,1,152,85,30,1637,FALSE
2487,1,152,85,31,1637,FALSE
2488,1,152,85,32,1637,FALSE
2489,1,152,85,33,1637,FALSE
2490,1,152,85,34,1637,FALSE
2491,1,152,85,35,1637,FALSE
2492,1,152,85,36,1637,FALSE
2493,1,152,85,37,1637,FALSE
2494,1,152,85,38,1637,FALSE
2495,1,152,85,39,1637,FALSE
2496,1,152,85,40,1637,FALSE
2497,1,152,85,41,1637,FALSE
2498,1,152,85,42,1637,FALSE
2499,1,152,85,43,1637,FALSE
2500,1,152,85,44,1637,FALSE
2501,1,152,85,45,1637,FALSE
2502,1,152,85,46,1637,FALSE
2503,1,152,85,47,1637,FALSE
2504,1,152,85,48,1637,FALSE
2505,1,152,85,49,1637,FALSE
2506,1,152,85,50,1637,FALSE
2507,1,152,85,51,1637,FALSE
2508,1,152,85,52,1637,FALSE
2509,1,152,85,53,1637,FALSE
2510,1,152,85,54,1637,FALSE
2511,1,152,85,55,1637,FALSE
2512,1,152,85,56,1637,FALSE
2513,1,152,85,57,1637,FALSE
2514,1,152,85,58,1637,FALSE
2515,1,152,85,59,1637,TRUE
2516,1,152,85,60,1637,TRUE
2517,1,152,85,61,1637,TRUE
2518,1,152,85,62,1637,TRUE
2519,1,152,85,63,1637,TRUE
2520,1,152,85,64,1637,TRUE
2521,1,152,86,20,1637,FALSE
2522,1,152,86,21,1637,FALSE
2523,1,152,86,22,1637,FALSE
2524,1,152,86,23,1637,FALSE
2525,1,152,86,24,1637,FALSE
2526,1,152,86,25,1637,FALSE
2527,1,152,86,26,1637,FALSE
2528,1,152,86,27,1637,FALSE
2529,1,152,86,28,1637,FALSE
2530,1,152,86,29,1637,FALSE
2531,1,152,86,30,1637,FALSE
2532,1,152,86,31,1637,FALSE
2533,1,152,86,32,1637,FALSE
2534,1,152,86,33,1637,FALSE
2535,1,152,86,34,1637,FALSE
2536,1,152,86,35,1637,FALSE
2537,1,152,86,36,1637,FALSE
2538,1,152,86,37,1637,FALSE
2539,1,152,86,38,1637,FALSE
2540,1,152,86,39,1637,FALSE
2541,1,152,86,40,1637,FALSE
2542,1,152,86,41,1637,FALSE
2543,1,152,86,42,1637,FALSE
2544,1,152,86,43,1637,FALSE
2545,1,152,86,44,1637,FALSE
2546,1,152,86,45,1637,FALSE
2547,1,152,86,46,1637,FALSE
2548,1,152,86,47,1637,FALSE
2549,1,152,86,48,1637,FALSE
2550,1,152,86,49,1637,FALSE
2551,1,152,86,50,1637,FALSE
2552,1,152,86,51,1637,FALSE
2553,1,152,86,52,1637,FALSE
2554,1,152,86,53,1637,FALSE
2555,1,152,86,54,1637,FALSE
2556,1,152,86,55,1637,FALSE
2557,1,152,86,56,1637,FALSE
2558,1,152,86,57,1637,FALSE
2559,1,152,86,58,1637,FALSE
2560,1,152,86,59,1637,TRUE
2561,1,152,86,60,1637,TRUE
2562,1,152,86,61,1637,TRUE
2563,1,152,86,62,1637,TRUE
2564,1,152,86,63,1637,TRUE
2565,1,152,86,64,1637,TRUE
2566,1,152,87,20,1637,FALSE
2567,1,152,87,21,1637,FALSE
2568,1,152,87,22,1637,FALSE
2569,1,152,87,23,1637,FALSE
2570,1,152,87,24,1637,FALSE
2571,1,152,87,25,1637,FALSE
2572,1,152,87,26,1637,FALSE
2573,1,152,87,27,1637,FALSE
2574,1,152,87,28,1637,FALSE
2575,1,152,87,29,1637,FALSE
2576,1,152,87,30,1637,FALSE
2577,1,152,87,31,1637,FALSE
2578,1,152,87,32,1637,FALSE
2579,1,152,87,33,1637,FALSE
2580,1,152,87,34,1637,FALSE
2581,1,152,87,35,1637,FALSE
2582,1,152,87,36,1637,FALSE
2583,1,152,87,37,1637,FALSE
2584,1,152,87,38,1637,FALSE
2585,1,152,87,39,1637,FALSE
2586,1,152,87,40,1637,FALSE
2587,1,152,87,41,1637,FALSE
2588,1,152,87,42,1637,FALSE
2589,1,152,87,43,1637,FALSE
2590,1,152,87,44,1637,FALSE
2591,1,152,87,45,1637,FALSE
2592,1,152,87,46,1637,FALSE
2593,1,152,87,47,1637,FALSE
2594,1,152,87,48,1637,FALSE
2595,1,152,87,49,1637,FALSE
2596,1,152,87,50,1637,FALSE
2597,1,152,87,51,1637,FALSE
2598,1,152,87,52,1637,FALSE
2599,1,152,87,53,1637,FALSE
2600,1,152,87,54,1637,FALSE
2601,1,152,87,55,1637,FALSE
2602,1,152,87,56,1637,FALSE
2603,1,152,87,57,1637,FALSE
2604,1,152,87,58,1637,FALSE
2605,1,152,87,59,1637,TRUE
2606,1,152,87,60,1637,TRUE
2607,1,152,87,61,1637,TRUE
2608,1,152,87,62,1637,TRUE
2609,1,152,87,63,1637,TRUE
2610,1,152,87,64,1637,TRUE
2611,1,152,88,20,1637,FALSE
2612,1,152,88,21,1637,FALSE
2613,1,152,88,22,1637,FALSE
2614,1,152,88,23,1637,FALSE
2615,1,152,88,24,1637,FALSE
2616,1,152,88,25,1637,FALSE
2617,1,152,88,26,1637,FALSE
2618,1,152,88,27,1637,FALSE
2619,1,152,88,28,1637,FALSE
2620,1,152,88,29,1637,FALSE
2621,1,152,88,30,1637,FALSE
2622,1,152,88,31,1637,FALSE
2623,1,152,88,32,1637,FALSE
2624,1,152,88,33,1637,FALSE
2625,1,152,88,34,1637,FALSE
2626,1,152,88,35,1637,FALSE
2627,1,152,88,36,1637,FALSE
2628,1,152,88,37,1637,FALSE
2629,1,152,88,38,1637,FALSE
2630,1,152,88,39,1637,FALSE
2631,1,152,88,40,1637,FALSE
2632,1,152,88,41,1637,FALSE
2633,1,152,88,42,1637,FALSE
2634,1,152,88,43,1637,FALSE
2635,1,152,88,44,1637,FALSE
2636,1,152,88,45,1637,FALSE
2637,1,152,88,46,1637,FALSE
2638,1,152,88,47,1637,FALSE
2639,1,152,88,48,1637,FALSE
2640,1,152,88,49,1637,FALSE
2641,1,152,88,50,1637,FALSE
2642,1,152,88,51,1637,FALSE
2643,1,152,88,52,1637,FALSE
2644,1,152,88,53,1637,FALSE
2645,1,152,88,54,1637,FALSE
2646,1,152,88,55,1637,FALSE
2647,1,152,88,56,1637,FALSE
2648,1,152,88,57,1637,FALSE
2649,1,152,88,58,1637,FALSE
2650,1,152,88,59,1637,TRUE
2651,1,152,88,60,1637,TRUE
2652,1,152,88,61,1637,TRUE
2653,1,152,88,62,1637,TRUE
2654,1,152,88,63,1637,TRUE
2655,1,152,88,64,1637,TRUE
2656,1,152,89,20,1637,FALSE
2657,1,152,89,21,1637,FALSE
2658,1,152,89,22,1637,FALSE
2659,1,152,89,23,1637,FALSE
2660,1,152,89,24,1637,FALSE
2661,1,152,89,25,1637,FALSE
2662,1,152,89,26,1637,FALSE
2663,1,152,89,27,1637,FALSE
2664,1,152,89,28,1637,FALSE
2665,1,152,89,29,1637,FALSE
2666,1,152,89,30,1637,FALSE
2667,1,152,89,31,1637,FALSE
2668,1,152,89,32,1637,FALSE
2669,1,152,89,33,1637,FALSE
2670,1,152,89,34,1637,FALSE
2671,1,152,89,35,1637,FALSE
2672,1,152,89,36,1637,FALSE
2673,1,152,89,37,1637,FALSE
2674,1,152,89,38,1637,FALSE
2675,1,152,89,39,1637,FALSE
2676,1,152,89,40,1637,FALSE
2677,1,152,89,41,1637,FALSE
2678,1,152,89,42,1637,FALSE
2679,1,152,89,43,1637,FALSE
2680,1,152,89,44,1637,FALSE
2681,1,152,89,45,1637,FALSE
2682,1,152,89,46,1637,FALSE
2683,1,152,89,47,1637,FALSE
2684,1,152,89,48,1637,FALSE
2685,1,152,89,49,1637,FALSE
2686,1,152,89,50,1637,FALSE
2687,1,152,89,51,1637,FALSE
2688,1,152,89,52,1637,FALSE
2689,1,152,89,53,1637,FALSE
2690,1,152,89,54,1637,FALSE
2691,1,152,89,55,1637,FALSE
2692,1,152,89,56,1637,FALSE
2693,1,152,89,57,1637,FALSE
2694,1,152,89,58,1637,FALSE
2695,1,152,89,59,1637,TRUE
2696,1,152,89,60,1637,TRUE
2697,1,152,89,61,1637,TRUE
2698,1,152,89,62,1637,TRUE
2699,1,152,89,63,1637,TRUE
2700,1,152,89,64,1637,TRUE
2701,1,153,70,20,1648,FALSE
2702,1,153,70,21,1648,FALSE
2703,1,153,70,22,1648,FALSE
2704,1,153,70,23,1648,FALSE
2705,1,153,70,24,1648,FALSE
2706,1,153,70,25,1648,FALSE
2707,1,153,70,26,1648,FALSE
2708,1,153,70,27,1648,FALSE
2709,1,153,70,28,1648,FALSE
2710,1,153,70,29,1648,FALSE
2711,1,153,70,30,1648,FALSE
2712,1,153,70,31,1648,FALSE
2713,1,153,70,32,1648,FALSE
2714,1,153,70,33,1648,FALSE
2715,1,153,70,34,1648,FALSE
2716,1,153,70,35,1648,FALSE
2717,1,153,70,36,1648,FALSE
2718,1,153,70,37,1648,FALSE
2719,1,153,70,38,1648,FALSE
2720,1,153,70,39,1648,FALSE
2721,1,153,70,40,1648,FALSE
2722,1,153,70,41,1648,FALSE
2723,1,153,70,42,1648,FALSE
2724,1,153,70,43,1648,FALSE
2725,1,153,70,44,1648,FALSE
2726,1,153,70,45,1648,FALSE
2727,1,153,70,46,1648,FALSE
2728,1,153,70,47,1648,FALSE
2729,1,153,70,48,1648,FALSE
2730,1,153,70,49,1648,FALSE
2731,1,153,70,50,1648,FALSE
2732,1,153,70,51,1648,FALSE
2733,1,153,70,52,1648,FALSE
2734,1,153,70,53,1648,FALSE
2735,1,153,70,54,1648,FALSE
2736,1,153,70,55,1648,FALSE
2737,1,153,70,56,1648,FALSE
2738,1,153,70,57,1648,FALSE
2739,1,153,70,58,1648,FALSE
2740,1,153,70,59,1648,FALSE
2741,1,153,70,60,1648,FALSE
2742,1,153,70,61,1648,FALSE
2743,1,153,70,62,1648,FALSE
2744,1,153,70,63,1648,FALSE
2745,1,153,70,64,1648,FALSE
2746,1,153,71,20,1648,FALSE
2747,1,153,71,21,1648,FALSE
2748,1,153,71,22,1648,FALSE
2749,1,153,71,23,1648,FALSE
2750,1,153,71,24,1648,FALSE
2751,1,153,71,25,1648,FALSE
2752,1,153,71,26,1648,FALSE
2753,1,153,71,27,1648,FALSE
2754,1,153,71,28,1648,FALSE
2755,1,153,71,29,1648,FALSE
2756,1,153,71,30,1648,FALSE
2757,1,153,71,31,1648,FALSE
2758,1,153,71,32,1648,FALSE
2759,1,153,71,33,1648,FALSE
2760,1,153,71,34,1648,FALSE
2761,1,153,71,35,1648,FALSE
2762,1,153,71,36,1648,FALSE
2763,1,153,71,37,1648,FALSE
2764,1,153,71,38,1648,FALSE
2765,1,153,71,39,1648,FALSE
2766,1,153,71,40,1648,FALSE
2767,1,153,71,41,1648,FALSE
2768,1,153,71,42,1648,FALSE
2769,1,153,71,43,1648,FALSE
2770,1,153,71,44,1648,FALSE
2771,1,153,71,45,1648,FALSE
2772,1,153,71,46,1648,FALSE
2773,1,153,71,47,1648,FALSE
2774,1,153,71,48,1648,FALSE
2775,1,153,71,49,1648,FALSE
2776,1,153,71,50,1648,FALSE
2777,1,153,71,51,1648,FALSE
2778,1,153,71,52,1648,FALSE
2779,1,153,71,53,1648,FALSE
2780,1,153,71,54,1648,FALSE
2781,1,153,71,55,1648,FALSE
2782,1,153,71,56,1648,FALSE
2783,1,153,71,57,1648,FALSE
2784,1,153,71,58,1648,FALSE
2785,1,153,71,59,1648,FALSE
2786,1,153,71,60,1648,FALSE
2787,1,153,71,61,1648,FALSE
2788,1,153,71,62,1648,FALSE
2789,1,153,71,63,1648,FALSE
2790,1,153,71,64,1648,FALSE
2791,1,153,72,20,1648,FALSE
2792,1,153,72,21,1648,FALSE
2793,1,153,72,22,1648,FALSE
2794,1,153,72,23,1648,FALSE
2795,1,153,72,24,1648,FALSE
2796,1,153,72,25,1648,FALSE
2797,1,153,72,26,1648,FALSE
2798,1,153,72,27,1648,FALSE
2799,1,153,72,28,1648,FALSE
2800,1,153,72,29,1648,FALSE
2801,1,153,72,30,1648,FALSE
2802,1,153,72,31,1648,FALSE
2803,1,153,72,32,1648,FALSE
2804,1,153,72,33,1648,FALSE
2805,1,153,72,34,1648,FALSE
2806,1,153,72,35,1648,FALSE
2807,1,153,72,36,1648,FALSE
2808,1,153,72,37,1648,FALSE
2809,1,153,72,38,1648,FALSE
2810,1,153,72,39,1648,FALSE
2811,1,153,72,40,1648,FALSE
2812,1,153,72,41,1648,FALSE
2813,1,153,72,42,1648,FALSE
2814,1,153,72,43,1648,FALSE
2815,1,153,72,44,1648,FALSE
2816,1,153,72,45,1648,FALSE
2817,1,153,72,46,1648,FALSE
2818,1,153,72,47,1648,FALSE
2819,1,153,72,48,1648,FALSE
2820,1,153,72,49,1648,FALSE
2821,1,153,72,50,1648,FALSE
2822,1,153,72,51,1648,FALSE
2823,1,153,72,52,1648,FALSE
2824,1,153,72,53,1648,FALSE
2825,1,153,72,54,1648,FALSE
2826,1,153,72,55,1648,FALSE
2827,1,153,72,56,1648,FALSE
2828,1,153,72,57,1648,FALSE
2829,1,153,72,58,1648,FALSE
2830,1,153,72,59,1648,FALSE
2831,1,153,72,60,1648,FALSE
2832,1,153,72,61,1648,FALSE
2833,1,153,72,62,1648,FALSE
2834,1,153,72,63,1648,FALSE
2835,1,153,72,64,1648,FALSE
2836,1,153,73,20,1648,FALSE
2837,1,153,73,21,1648,FALSE
2838,1,153,73,22,1648,FALSE
2839,1,153,73,23,1648,FALSE
2840,1,153,73,24,1648,FALSE
2841,1,153,73,25,1648,FALSE
2842,1,153,73,26,1648,FALSE
2843,1,153,73,27,1648,FALSE
2844,1,153,73,28,1648,FALSE
2845,1,153,73,29,1648,FALSE
2846,1,153,73,30,1648,FALSE
2847,1,153,73,31,1648,FALSE
2848,1,153,73,32,1648,FALSE
2849,1,153,73,33,1648,FALSE
2850,1,153,73,34,1648,FALSE
2851,1,153,73,35,1648,FALSE
2852,1,153,73,36,1648,FALSE
2853,1,153,73,37,1648,FALSE
2854,1,153,73,38,1648,FALSE
2855,1,153,73,39,1648,FALSE
2856,1,153,73,40,1648,FALSE
2857,1,153,73,41,1648,FALSE
2858,1,153,73,42,1648,FALSE
2859,1,153,73,43,1648,FALSE
2860,1,153,73,44,1648,FALSE
2861,1,153,73,45,1648,FALSE
2862,1,153,73,46,1648,FALSE
2863,1,153,73,47,1648,FALSE
2864,1,153,73,48,1648,FALSE
2865,1,153,73,49,1648,FALSE
2866,1,153,73,50,1648,FALSE
2867,1,153,73,51,1648,FALSE
2868,1,153,73,52,1648,FALSE
2869,1,153,73,53,1648,FALSE
2870,1,153,73,54,1648,FALSE
2871,1,153,73,55,1648,FALSE
2872,1,153,73,56,1648,FALSE
2873,1,153,73,57,1648,FALSE
2874,1,153,73,58,1648,FALSE
2875,1,153,73,59,1648,FALSE
2876,1,153,73,60,1648,FALSE
2877,1,153,73,61,1648,FALSE
2878,1,153,73,62,1648,FALSE
2879,1,153,73,63,1648,FALSE
2880,1,153,73,64,1648,FALSE
2881,1,153,74,20,1648,FALSE
2882,1,153,74,21,1648,FALSE
2883,1,153,74,22,1648,FALSE
2884,1,153,74,23,1648,FALSE
2885,1,153,74,24,1648,FALSE
2886,1,153,74,25,1648,FALSE
2887,1,153,74,26,1648,FALSE
2888,1,153,74,27,1648,FALSE
2889,1,153,74,28,1648,FALSE
2890,1,153,74,29,1648,FALSE
2891,1,153,74,30,1648,FALSE
2892,1,153,74,31,1648,FALSE
2893,1,153,74,32,1648,FALSE
2894,1,153,74,33,1648,FALSE
2895,1,153,74,34,1648,FALSE
2896,1,153,74,35,1648,FALSE
2897,1,153,74,36,1648,FALSE
2898,1,153,74,37,1648,FALSE
2899,1,153,74,38,1648,FALSE
2900,1,153,74,39,1648,FALSE
2901,1,153,74,40,1648,FALSE
2902,1,153,74,41,1648,FALSE
2903,1,153,74,42,1648,FALSE
2904,1,153,74,43,1648,FALSE
2905,1,153,74,44,1648,FALSE
2906,1,153,74,45,1648,FALSE
2907,1,153,74,46,1648,FALSE
2908,1,153,74,47,1648,FALSE
2909,1,153,74,48,1648,FALSE
2910,1,153,74,49,1648,FALSE
2911,1,153,74,50,1648,FALSE
2912,1,153,74,51,1648,FALSE
2913,1,153,74,52,1648,FALSE
2914,1,153,74,53,1648,FALSE
2915,1,153,74,54,1648,FALSE
2916,1,153,74,55,1648,FALSE
2917,1,153,74,56,1648,FALSE
